终端MAC地址,终端类型,时间,终端行为,轨迹详细信息,终端IP地址,关联SSID,关联频段,关联信道,信号强度,VLAN,日志原文
DC-56-7B-F9-23-01,无线,Fri Nov 07 18:42:35 CST 2025,下线,终端在AP 前湖北-环材楼-C531-1 (无线/前湖北/环材楼) 下线,10.202.61.44,NCUWLAN,5G,,-46 dBm,,【syslog】<181>Nov 07 2025 18:42:35.60.5+08:00 NCU_HW_AC1 %%01CM/5/USER_OFFLINERESULT(s)[17671101]:[WLAN_STA_INFO_OFFLINE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-ab-30;APNAME:QHB-HCL-C531-1;SSID:NCUWLAN;RADIOID:1;USER:dc567bf92301;MAC:dc-56-7b-f9-23-01;IPADDRESS:10.202.61.44;IPV6ADDRESS:240C:C901:2:CA09:78C2:36F8:882C:961F/240C:C901:2:CA09:509D:E1CF:8C69:BF49/FE80::99B2:237F:C71D:33D6;TIME:1762512155;ZONE:UTC+0800;DAYLIGHT:false;SESSIONTIME:20;ERRCODE:216;RESULT:STA disassociation;USERGROUP:NULL;AUTHENPLACE:None;EXTENDINFO:The signal strength of the STA is -46 dbm.;CIB ID:284654;INTERFACE:Wlan-Dbss23941;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=1428807895;AUTHPROTOCOL:-;
DC-56-7B-F9-23-01,无线,Fri Nov 07 18:42:15 CST 2025,上线 (认证成功),终端在AP 前湖北-环材楼-C531-1 (无线/前湖北/环材楼) 认证成功,,NCUWLAN,5G,,,,【syslog】<181>Nov 07 2025 18:42:15.60.1+08:00 NCU_HW_AC1 %%01CM/5/USER_ACCESSRESULT(s)[17671081]:[WLAN_STA_INFO_AUTHENTICATION]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-ab-30;APNAME:QHB-HCL-C531-1;SSID:NCUWLAN;RADIOID:1;USER:dc567bf92301;MAC:dc-56-7b-f9-23-01;IPADDRESS:-;IPV6ADDRESS:-;TIME:1762512135;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:4294967295;RESULT:Open;USERGROUP:NULL;CIB ID:284654;INTERFACE:Wlan-Dbss23941;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=1428807895;AUTHPROTOCOL:-;
DC-56-7B-F9-23-01,无线,Fri Nov 07 18:42:14 CST 2025,下线,终端在AP 前湖北-环材楼-C531-1 (无线/前湖北/环材楼) 下线,10.202.61.44,NCUWLAN,5G,,-44 dBm,,【syslog】<181>Nov 07 2025 18:42:14.840.3+08:00 NCU_HW_AC1 %%01CM/5/USER_OFFLINERESULT(s)[17671079]:[WLAN_STA_INFO_OFFLINE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-ab-30;APNAME:QHB-HCL-C531-1;SSID:NCUWLAN;RADIOID:1;USER:dc567bf92301;MAC:dc-56-7b-f9-23-01;IPADDRESS:10.202.61.44;IPV6ADDRESS:FE80::99B2:237F:C71D:33D6/240C:C901:2:7C91:D1FB:F0ED:58BF:7429/240C:C901:2:CA09:78C2:36F8:882C:961F/240C:C901:2:CA09:509D:E1CF:8C69:BF49;TIME:1762512134;ZONE:UTC+0800;DAYLIGHT:false;SESSIONTIME:9;ERRCODE:216;RESULT:STA disassociation;USERGROUP:NULL;AUTHENPLACE:None;EXTENDINFO:The signal strength of the STA is -44 dbm.;CIB ID:284706;INTERFACE:Wlan-Dbss23941;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=1485317611;AUTHPROTOCOL:-;
DC-71-96-8B-65-CD,无线,Fri Nov 07 19:02:54 CST 2025,下线,终端在AP 东湖南-基础教学楼-4f-07 (无线/东湖南/基础教学楼) 下线,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:02:54.234 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client dc71-968b-65cd went offline from BSS 741f-4ad1-8b91 with SSID NCUWLAN on AP dhxq-jcjxl-4f-07 Radio ID 2. State changed to Unauth. Reason: Client sends deauthentication frame to go offline in run state: reason code=1.
DC-71-96-9B-63-EC,无线,Fri Nov 07 19:08:11 CST 2025,上线 (关联成功),终端在AP 前湖北-机电楼-D108A-8口光 (无线/前湖北/机电楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:08:11.60.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[16037232]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:fc-12-2c-c1-df-00;APNAME:fc12-2cc1-df00;APIP:10.151.132.231;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dc71969b63ec;MAC:dc-71-96-9b-63-ec;ASSOCDURATION:97526us;TIME:1762513691;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-71-96-9B-63-EC,无线,Fri Nov 07 19:07:19 CST 2025,上线 (认证成功),终端在AP 前湖北-机电楼-D605-1 (无线/前湖北/机电楼) 认证成功,,NCUWLAN,5G,,,,【syslog】<181>Nov 07 2025 19:07:19.60.3+08:00 NCU_HW_AC1 %%01CM/5/USER_ACCESSRESULT(s)[16037189]:[WLAN_STA_INFO_AUTHENTICATION]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:08-5c-1b-e5-23-00;APNAME:QHB-JDL-D605-1;SSID:NCUWLAN;RADIOID:1;USER:dc71969b63ec;MAC:dc-71-96-9b-63-ec;IPADDRESS:-;IPV6ADDRESS:-;TIME:1762513639;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:4294967295;RESULT:Open;USERGROUP:NULL;CIB ID:218731;INTERFACE:Wlan-Dbss21596;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=3771115848;AUTHPROTOCOL:-;
DC-71-96-9B-63-EC,无线,Fri Nov 07 19:07:19 CST 2025,上线 (关联成功),终端在AP 前湖北-机电楼-D605-1 (无线/前湖北/机电楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:07:19.60.2+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[16037188]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:08-5c-1b-e5-23-00;APNAME:QHB-JDL-D605-1;APIP:10.151.128.144;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dc71969b63ec;MAC:dc-71-96-9b-63-ec;ASSOCDURATION:47185us;TIME:1762513639;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-90-09-E5-88-19,无线,Fri Nov 07 19:16:44 CST 2025,上线 (关联成功),终端在AP 前湖北-理科楼-7f-a-09 (无线/前湖北/理科楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:16:44.420 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client dc90-09e5-8819 went online from BSS 70f9-6d5e-a1a2 vlan 992 with SSID NCUWLAN on AP qhxq-lkl-7f-a-09 Radio ID 1. State changed to Run.
DC-97-BA-57-C1-F0,无线,Fri Nov 07 18:53:57 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-B101-G1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 18:53:57.60.7+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17795204]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:24-46-e4-52-32-80;APNAME:QHB-HCL-B101-G1;APIP:10.133.3.116;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dc97ba57c1f0;MAC:dc-97-ba-57-c1-f0;ASSOCDURATION:6302us;TIME:1762512837;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-97-BA-C9-DF-7E,无线,Fri Nov 07 19:30:20 CST 2025,上线 (关联成功),终端在AP 前湖北-机电楼-D414-1 (无线/前湖北/机电楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:30:20.840.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797673]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0c-36-d0;APNAME:QHB-JDL-D414-1;APIP:10.151.129.209;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dc97bac9df7e;MAC:dc-97-ba-c9-df-7e;ASSOCDURATION:43207us;TIME:1762515020;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-97-BA-C9-DF-7E,无线,Fri Nov 07 19:30:20 CST 2025,漫游,终端从AP 前湖北-机电楼-D412-1 ( 无线/前湖北/机电楼) 漫游到AP 前湖北-机电楼-D414-1 (无线/前湖北/机电楼),,NCUWLAN,5G,,-38 dBm,,【syslog】<181>Nov 07 2025 19:30:20.840.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17797674]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0c-36-d0;CurrentAPNAME:QHB-JDL-D414-1;CurrentRSSI(dBm):-38;APMAC:dc-a7-82-0b-88-f0;APNAME:QHB-JDL-D412-1;RADIO:0;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dc97bac9df7e;MAC:dc-97-ba-c9-df-7e;TIME:1762515020;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):76;UpPacketNum:0;UpByte:0;DownPacketNum:192;DownByte:0;RSSI(dBm):-66;
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 19:48:59 CST 2025,上线 (获取IP地址成功),终端在AP 前湖南-第六实验楼-2f-03 (无线/前湖南/第六实验大楼) 获取IP地址成功,10.202.54.140,NCUWLAN,2.4G,6,,,"【syslog】<182>Nov  7 19:48:59.697 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: dc97-baf6-4dcf, IP: 10.202.54.140, -NA-, -NA-, -NA-, Username: -NA-, AP name: qhyxy-syl6-2f-03, Radio ID: 2, Channel number: 6, SSID: NCUWLAN, BSSID: 741f-4ac9-fdb2."
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 19:23:26 CST 2025,上线 (关联成功),终端在AP 前湖南-第六实验楼-2f-03 (无线/前湖南/第六实验大楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:23:26.943 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client dc97-baf6-4dcf went online from BSS 741f-4ac9-fdb2 vlan 992 with SSID NCUWLAN on AP qhyxy-syl6-2f-03 Radio ID 2. State changed to Run.
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 18:53:24 CST 2025,漫游,终端从AP 前湖南-第六实验楼-3f-03 ( 无线/前湖南/第六实验大楼) 漫游到AP 前湖南-第六实验楼-3f-03 (无线/前湖南/第六实验大楼),,,5G,,,,【syslog】<182>Nov  7 18:53:24.837 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client dc97-baf6-4dcf roamed from BSSID 741f-4ac9-a872 on AP qhyxy-syl6-3f-03 Radio ID 2 of AC IP 127.0.0.1 to BSSID 741f-4ac9-a862 on AP qhyxy-syl6-3f-03 Radio ID 1 of AC IP 127.0.0.1 successfully.
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 18:53:24 CST 2025,上线 (获取IP地址成功),终端在AP 前湖南-第六实验楼-3f-03 (无线/前湖南/第六实验大楼) 获取IP地址成功,10.202.54.140,NCUWLAN,5G,157,,,"【syslog】<182>Nov  7 18:53:24.813 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: dc97-baf6-4dcf, IP: 10.202.54.140, -NA-, -NA-, -NA-, Username: -NA-, AP name: qhyxy-syl6-3f-03, Radio ID: 1, Channel number: 157, SSID: NCUWLAN, BSSID: 741f-4ac9-a862."
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 18:52:52 CST 2025,上线 (关联成功),终端在AP 前湖南-第六实验楼-3f-03 (无线/前湖南/第六实验大楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 18:52:52.530 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client dc97-baf6-4dcf went online from BSS 741f-4ac9-a872 vlan 992 with SSID NCUWLAN on AP qhyxy-syl6-3f-03 Radio ID 2. State changed to Run.
DC-97-BA-F6-4D-CF,无线,Fri Nov 07 18:51:10 CST 2025,上线 (获取IP地址成功),终端在AP 前湖南-第六实验楼-3f-03 (无线/前湖南/第六实验大楼) 获取IP地址成功,10.202.54.140,NCUWLAN,5G,157,,,"【syslog】<182>Nov  7 18:51:10.060 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: dc97-baf6-4dcf, IP: 10.202.54.140, -NA-, -NA-, -NA-, Username: -NA-, AP name: qhyxy-syl6-3f-03, Radio ID: 1, Channel number: 157, SSID: NCUWLAN, BSSID: 741f-4ac9-a862."
DC-A9-56-07-32-09,无线,Fri Nov 07 19:09:45 CST 2025,下线,终端在AP 前湖北-校医院-1f-01 (无线/前湖北/校医院) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:09:45.634 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client dca9-5607-3209 went offline from BSS f474-886d-2fc2 with SSID NCUWLAN on AP qhxq-bq-xyy-1f-01 Radio ID 1. State changed to Unauth. Reason: Deleted client entries because of idle timer timeout.
DC-A9-56-6C-18-7B,无线,Fri Nov 07 19:25:23 CST 2025,漫游,终端从AP 青山湖北-附属中学-初中5F503 ( 无线/青山湖北/附属中学) 漫游到AP 青山湖北-附属中学-C604 (无线/青山湖北/附属中学),,NCUWLAN,5G,,-94 dBm,,【syslog】<181>Nov 07 2025 19:25:23.760.1+08:00 AirEngine9700S-S %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[7962820]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:f0-9b-b8-17-d1-35;ACNAME:AirEngine9700S-S;CurrentAPMAC:78-cf-2f-b6-c1-e0;CurrentAPNAME:C604;CurrentRSSI(dBm):-94;APMAC:c0-bc-9a-47-b3-e0;APNAME:初中5F503;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dca9566c187b;MAC:dc-a9-56-6c-18-7b;TIME:1762514723;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):122;UpPacketNum:25;UpByte:2582;DownPacketNum:15;DownByte:2936;RSSI(dBm):-86;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:39:29 CST 2025,漫游,终端从AP 前湖北-环材楼-C419-4口光 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-材料环境楼-C319-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-90 dBm,,【syslog】<181>Nov 07 2025 19:39:29.80.4+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17798183]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:48-b2-5d-3a-0d-f0;CurrentAPNAME:CLHJL-C319-1;CurrentRSSI(dBm):-90;APMAC:50-9a-88-c5-55-70;APNAME:QHB-HCL-C419-4口光;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;TIME:1762515569;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):249;UpPacketNum:9113;UpByte:1061083;DownPacketNum:100700;DownByte:72508821;RSSI(dBm):-85;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:35:20 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-C419-4口光 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:35:20.840.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797959]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:50-9a-88-c5-55-70;APNAME:QHB-HCL-C419-4口光;APIP:10.151.128.53;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:40450us;TIME:1762515320;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:34:21 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-C517-1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:34:21.80.2+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797899]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0c-15-10;APNAME:QHB-HCL-C517-1;APIP:10.151.128.198;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:48270us;TIME:1762515261;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:34:18 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-C419-4口光 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov 07 2025 19:34:18.840.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797894]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:50-9a-88-c5-55-70;APNAME:QHB-HCL-C419-4口光;APIP:10.151.128.53;RADIO:0;BAND:2.4G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:41951us;TIME:1762515258;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:23:39 CST 2025,上线 (关联成功),终端在AP 前湖北-材料环境楼-C325-1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:23:39.80.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797195]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:48-b2-5d-3a-16-10;APNAME:CLHJL-C325-1;APIP:10.133.1.2;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:12736us;TIME:1762514619;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:18:57 CST 2025,上线 (认证成功),终端在AP 前湖北-环材楼-C603-1 (无线/前湖北/环材楼) 认证成功,,NCUWLAN,5G,,,,【syslog】<181>Nov 07 2025 19:18:57.70.5+08:00 NCU_HW_AC1 %%01CM/5/USER_ACCESSRESULT(s)[17796815]:[WLAN_STA_INFO_AUTHENTICATION]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-cd-70;APNAME:QHB-HCL-C603-1;SSID:NCUWLAN;RADIOID:1;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;IPADDRESS:-;IPV6ADDRESS:-;TIME:1762514337;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:4294967295;RESULT:Open;USERGROUP:NULL;CIB ID:73396;INTERFACE:Wlan-Dbss22522;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=2376970600;AUTHPROTOCOL:-;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:16:13 CST 2025,漫游,终端从AP 前湖北-材料环境楼-C303-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C603-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-83 dBm,,【syslog】<181>Nov 07 2025 19:16:13.70.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796651]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0b-cd-70;CurrentAPNAME:QHB-HCL-C603-1;CurrentRSSI(dBm):-83;APMAC:b4-14-e6-a8-96-d0;APNAME:CLHJL-C303-1;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;TIME:1762514173;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):36;UpPacketNum:851;UpByte:126897;DownPacketNum:2724;DownByte:3772144;RSSI(dBm):-90;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:16:13 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-C603-1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:16:13.70.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17796650]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-cd-70;APNAME:QHB-HCL-C603-1;APIP:10.151.128.40;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:50052us;TIME:1762514173;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:15:38 CST 2025,漫游,终端从AP 前湖北-材料环境楼-C321-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-材料环境楼-C303-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-88 dBm,,【syslog】<181>Nov 07 2025 19:15:38.840.5+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796597]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:b4-14-e6-a8-96-d0;CurrentAPNAME:CLHJL-C303-1;CurrentRSSI(dBm):-88;APMAC:48-b2-5d-3a-26-90;APNAME:CLHJL-C321-1;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;TIME:1762514138;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):3;UpPacketNum:408;UpByte:83242;DownPacketNum:1206;DownByte:1575074;RSSI(dBm):-88;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:15:36 CST 2025,上线 (关联成功),终端在AP 前湖北-材料环境楼-C321-1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov 07 2025 19:15:36.840.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17796592]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:48-b2-5d-3a-26-90;APNAME:CLHJL-C321-1;APIP:10.133.1.3;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;ASSOCDURATION:20037us;TIME:1762514136;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:15:33 CST 2025,漫游,终端从AP 前湖北-环材楼-C603-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-材料环境楼-C303-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-87 dBm,,【syslog】<181>Nov 07 2025 19:15:33.70.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796591]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:b4-14-e6-a8-96-d0;CurrentAPNAME:CLHJL-C303-1;CurrentRSSI(dBm):-87;APMAC:dc-a7-82-0b-cd-70;APNAME:QHB-HCL-C603-1;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;TIME:1762514133;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):125;UpPacketNum:4121;UpByte:486967;DownPacketNum:20999;DownByte:19854963;RSSI(dBm):-84;
DC-FB-48-0E-4C-3C,无线,Fri Nov 07 19:13:28 CST 2025,漫游,终端从AP 前湖北-材料环境楼-C321-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C603-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-82 dBm,,【syslog】<181>Nov 07 2025 19:13:28.840.4+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796433]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0b-cd-70;CurrentAPNAME:QHB-HCL-C603-1;CurrentRSSI(dBm):-82;APMAC:48-b2-5d-3a-26-90;APNAME:CLHJL-C321-1;RADIO:1;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:dcfb480e4c3c;MAC:dc-fb-48-0e-4c-3c;TIME:1762514008;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):2;UpPacketNum:0;UpByte:0;DownPacketNum:0;DownByte:0;RSSI(dBm):-91;
